id,fecha_voto,estado,etnia,edad,sexo,salario,estudios,religion,casado,hijos,voto
554,2024-05-01,Connecticut,indian,70,femenino,109244,graduate,other,false,2,democrata
726,2024-04-25,Nevada,black,70,femenino,31393,graduate,judaism,true,4,democrata
1038,2024-07-12,Maine,hispanic,53,femenino,225159,high school,hinduism,false,2,republicano
1701,2024-11-01,Louisiana,illegal,82,masculino,31117,doctor,christianism,false,1,republicano
121,2024-01-07,Colorado,hispanic,44,masculino,135921,masters,atheism,true,4,republicano
601,2024-05-05,North Carolina,illegal,49,masculino,168245,doctor,atheism,false,0,democrata
1665,2024-09-21,Hawaii,hispanic,80,femenino,201951,masters,christianism,true,0,democrata
154,2024-01-26,Indiana,hispanic,37,masculino,145377,high school,hinduism,true,2,republicano
740,2024-04-08,California,black,46,femenino,93213,masters,judaism,false,5,democrata
1097,2024-07-06,Nevada,indian,42,femenino,181543,undergraduate,other,true,2,democrata
1115,2024-07-07,Rhode Island,illegal,26,femenino,135927,doctor,hinduism,true,5,democrata
1515,2024-10-18,Illinois,illegal,18,masculino,93387,high school,judaism,true,5,democrata
91,2024-01-06,Nevada,black,42,masculino,208401,masters,judaism,false,2,democrata
78,2024-01-02,West Virginia,illegal,97,femenino,241805,doctor,other,false,0,democrata
1051,2024-07-04,Maryland,white,31,femenino,113868,high school,hinduism,false,3,democrata
1616,2024-09-28,Tennessee,hispanic,46,masculino,115190,doctor,hinduism,true,3,republicano
524,2024-04-18,Alabama,illegal,61,masculino,106491,doctor,islam,true,4,republicano
108,2024-01-14,Iowa,hispanic,39,masculino,72848,undergraduate,christianism,false,3,republicano
1182,2024-07-29,Rhode Island,illegal,43,femenino,73773,undergraduate,other,false,5,democrata
513,2024-04-12,Virginia,hispanic,40,femenino,165562,doctor,atheism,true,2,democrata
609,2024-05-09,Hawaii,asian,51,femenino,69755,masters,islam,false,4,democrata
1590,2024-10-21,Utah,illegal,29,femenino,77404,undergraduate,other,false,1,democrata
710,2024-05-02,New Hampshire,illegal,30,femenino,30075,doctor,christianism,true,4,democrata
655,2024-04-18,Kentucky,black,67,masculino,183781,masters,other,false,1,democrata
1185,2024-07-01,Maryland,illegal,38,femenino,232659,graduate,hinduism,true,4,democrata
1577,2024-10-05,Utah,hispanic,57,femenino,165110,high school,judaism,false,3,republicano
1224,2024-07-15,Connecticut,black,44,femenino,165456,undergraduate,hinduism,true,5,democrata
1341,2024-08-21,Colorado,asian,84,masculino,193458,undergraduate,christianism,true,4,republicano
284,2024-02-15,New Hampshire,indian,52,femenino,75192,high school,judaism,false,2,republicano
1308,2024-08-25,Kansas,illegal,48,masculino,121463,doctor,atheism,true,0,democrata
997,2024-06-07,Oklahoma,hispanic,75,femenino,79901,undergraduate,christianism,true,4,republicano
1755,2024-11-04,Missouri,black,83,masculino,71682,undergraduate,christianism,true,3,republicano
306,2024-02-29,Arizona,hispanic,49,masculino,142711,high school,judaism,false,3,republicano
470,2024-03-05,Maine,illegal,38,femenino,117676,masters,hinduism,true,5,democrata
1908,2024-11-04,Pennsylvania,white,76,masculino,184343,graduate,islam,false,2,republicano
866,2024-06-16,Missouri,white,66,femenino,191796,undergraduate,christianism,false,4,republicano
1868,2024-11-04,Tennessee,indian,34,masculino,170635,masters,hinduism,true,2,democrata
419,2024-02-18,Hawaii,white,38,masculino,82136,high school,christianism,false,1,republicano
452,2024-03-21,North Carolina,illegal,24,masculino,207690,high school,atheism,true,2,republicano
1999,2024-11-04,Montana,black,95,masculino,85833,masters,hinduism,true,4,democrata
1454,2024-09-16,Alabama,asian,88,femenino,50920,high school,christianism,false,1,republicano
266,2024-03-03,New Jersey,hispanic,38,femenino,169042,graduate,other,false,4,democrata
954,2024-06-03,Louisiana,white,36,masculino,188116,masters,other,false,4,republicano
1268,2024-09-17,Michigan,asian,56,femenino,144133,doctor,judaism,true,4,democrata
899,2024-06-17,Minnesota,white,85,masculino,213121,masters,christianism,true,2,republicano
1956,2024-11-04,Virginia,asian,40,masculino,242350,undergraduate,christianism,false,0,republicano
768,2024-06-05,Alaska,white,21,masculino,37922,doctor,other,false,1,democrata
751,2024-05-22,Florida,hispanic,73,femenino,40605,graduate,christianism,false,0,republicano
1753,2024-11-05,Alabama,indian,87,masculino,191975,undergraduate,christianism,false,2,republicano
286,2024-03-14,Illinois,hispanic,40,masculino,173036,doctor,hinduism,false,0,democrata
404,2024-03-19,Washington,illegal,17,femenino,236213,masters,other,true,3,democrata
379,2024-03-15,Nebraska,white,37,masculino,55671,graduate,islam,true,1,republicano
1271,2024-08-16,Oklahoma,black,39,masculino,214540,graduate,atheism,false,4,republicano
472,2024-03-03,Pennsylvania,white,35,femenino,200686,graduate,other,false,2,republicano
906,2024-06-22,Connecticut,hispanic,74,femenino,244521,masters,christianism,false,4,democrata
979,2024-06-04,New Jersey,hispanic,74,masculino,70685,masters,other,true,4,democrata
1406,2024-08-18,Mississippi,asian,24,masculino,128268,doctor,christianism,false,2,republicano
972,2024-05-15,Rhode Island,hispanic,96,femenino,242752,masters,other,false,4,democrata
1974,2024-11-04,Missouri,asian,30,masculino,179796,doctor,other,true,1,democrata
1489,2024-09-12,Kentucky,asian,58,masculino,244967,masters,christianism,true,4,republicano
364,2024-03-01,Virginia,asian,13,femenino,112987,doctor,judaism,true,2,democrata
1366,2024-09-19,Alaska,white,33,masculino,36370,doctor,christianism,true,5,democrata
786,2024-05-13,Massachusetts,white,63,masculino,195882,doctor,christianism,true,4,republicano
1858,2024-11-04,Connecticut,hispanic,69,masculino,168993,masters,christianism,true,2,democrata
1474,2024-09-13,Arkansas,indian,34,femenino,141005,high school,atheism,true,0,democrata
1851,2024-11-05,Nebraska,asian,71,masculino,207448,graduate,other,false,3,republicano
1288,2024-09-19,Nevada,black,62,femenino,89819,high school,christianism,false,0,republicano
251,2024-02-21,Ohio,white,36,femenino,127371,masters,hinduism,true,0,democrata
1351,2024-09-06,North Dakota,hispanic,93,femenino,71494,undergraduate,christianism,false,4,republicano
771,2024-06-23,Washington,white,66,masculino,184751,masters,other,true,2,republicano
1788,2024-11-04,North Dakota,illegal,68,masculino,55454,doctor,atheism,true,0,republicano
374,2024-02-14,New Hampshire,black,43,masculino,62146,masters,other,false,3,democrata
808,2024-06-15,Maryland,hispanic,59,masculino,61753,doctor,other,false,4,democrata
969,2024-05-25,North Carolina,hispanic,40,masculino,208148,high school,christianism,true,3,republicano
316,2024-03-28,Michigan,indian,24,femenino,118764,high school,christianism,true,2,democrata
1376,2024-08-29,New Hampshire,white,53,masculino,221512,graduate,islam,false,4,republicano
1773,2024-11-05,Utah,hispanic,92,masculino,205389,high school,judaism,true,2,republicano
1861,2024-11-04,Pennsylvania,illegal,36,masculino,145423,undergraduate,atheism,true,2,republicano
399,2024-03-13,Iowa,illegal,50,femenino,40018,undergraduate,judaism,false,0,democrata
1886,2024-11-05,Oklahoma,asian,69,masculino,68753,graduate,hinduism,false,3,republicano
1464,2024-09-05,Minnesota,indian,63,femenino,211957,undergraduate,islam,true,3,democrata
884,2024-05-19,Oklahoma,white,19,femenino,232708,doctor,other,true,3,democrata
1253,2024-09-20,Iowa,white,52,femenino,127206,doctor,judaism,false,5,democrata
276,2024-03-01,Iowa,white,20,masculino,209379,graduate,islam,true,4,republicano
487,2024-02-26,North Carolina,illegal,22,femenino,187294,doctor,islam,false,4,democrata
1278,2024-09-08,Louisiana,asian,20,masculino,161027,doctor,judaism,true,4,democrata
889,2024-06-04,New Hampshire,hispanic,19,femenino,32728,doctor,other,false,4,democrata
1316,2024-09-16,Virginia,illegal,68,masculino,159975,high school,judaism,true,4,republicano
314,2024-02-26,New Mexico,black,25,masculino,77039,graduate,other,true,4,democrata
1480,2024-08-16,Montana,black,54,masculino,214493,doctor,christianism,true,0,democrata
292,2024-03-14,Minnesota,indian,22,femenino,191799,undergraduate,islam,false,3,democrata
1263,2024-08-24,Louisiana,white,22,femenino,66618,doctor,judaism,true,2,democrata
444,2024-03-03,Maine,white,10,masculino,229097,graduate,atheism,false,2,republicano
427,2024-02-23,Michigan,black,30,femenino,85723,doctor,hinduism,false,5,democrata
1916,2024-11-04,Delaware,white,96,masculino,110091,high school,atheism,true,5,republicano
858,2024-06-15,Massachusetts,hispanic,27,femenino,173499,doctor,christianism,false,2,democrata
1446,2024-08-21,Idaho,indian,62,femenino,157587,high school,judaism,true,1,republicano
1801,2024-11-05,Montana,black,38,masculino,56228,masters,christianism,true,2,democrata
258,2024-03-02,Minnesota,hispanic,17,femenino,131411,undergraduate,hinduism,true,1,democrata
477,2024-02-16,West Virginia,asian,46,femenino,150477,high school,hinduism,true,5,republicano
1803,2024-11-04,South Dakota,illegal,71,masculino,202832,graduate,christianism,true,4,republicano
1964,2024-11-04,Louisiana,hispanic,86,masculino,137116,doctor,judaism,false,1,republicano
1931,2024-11-04,Indiana,indian,92,masculino,194337,graduate,judaism,false,4,republicano
294,2024-03-23,Nevada,black,31,masculino,67564,undergraduate,other,false,0,democrata
1479,2024-08-26,Utah,indian,60,femenino,74549,undergraduate,islam,false,1,democrata
1318,2024-08-29,Michigan,asian,65,masculino,140090,undergraduate,islam,true,3,republicano
801,2024-05-31,New York,hispanic,18,masculino,30867,graduate,christianism,false,3,democrata
962,2024-06-16,North Carolina,white,45,femenino,58320,high school,christianism,true,3,republicano
480,2024-03-09,Maine,hispanic,54,femenino,200626,undergraduate,atheism,false,0,democrata
914,2024-06-04,New York,hispanic,43,femenino,235233,graduate,other,true,3,democrata
776,2024-06-08,Arkansas,hispanic,26,femenino,130061,masters,other,true,2,democrata
856,2024-05-22,Arizona,white,23,masculino,112039,undergraduate,other,false,0,republicano
261,2024-03-05,Hawaii,white,22,masculino,195260,doctor,other,false,1,democrata
500,2024-02-22,Missouri,black,43,femenino,164218,high school,islam,false,3,republicano
429,2024-03-22,Delaware,hispanic,48,masculino,196440,high school,hinduism,true,4,republicano
1778,2024-11-04,Virginia,asian,60,masculino,188220,high school,atheism,true,0,republicano
778,2024-06-14,Nevada,hispanic,79,femenino,107001,masters,other,true,3,democrata
1261,2024-09-14,New Hampshire,indian,46,masculino,192062,graduate,other,false,4,republicano
1966,2024-11-04,Hawaii,indian,86,masculino,236264,masters,hinduism,true,3,democrata
1374,2024-09-10,Tennessee,black,92,masculino,105972,high school,judaism,true,0,republicano
1343,2024-08-13,Louisiana,white,64,masculino,69534,high school,christianism,true,1,republicano
1482,2024-09-03,Utah,hispanic,46,femenino,177609,masters,christianism,true,4,democrata
324,2024-02-18,Connecticut,asian,12,masculino,242542,graduate,hinduism,false,2,democrata
1296,2024-08-12,South Dakota,white,40,masculino,76654,doctor,atheism,true,4,republicano
1853,2024-11-04,Vermont,white,57,masculino,163166,high school,christianism,false,4,republicano
1781,2024-11-05,Maryland,black,88,masculino,110490,undergraduate,christianism,false,4,democrata
851,2024-06-15,New Mexico,hispanic,98,masculino,103917,doctor,christianism,true,2,republicano
1368,2024-09-18,Texas,white,43,masculino,85503,high school,christianism,false,5,republicano
454,2024-03-09,Oregon,asian,42,masculino,230438,graduate,christianism,true,4,republicano
904,2024-05-24,North Carolina,hispanic,76,masculino,180370,undergraduate,other,true,4,republicano
479,2024-03-11,Utah,black,40,masculino,155681,undergraduate,judaism,false,4,republicano
1941,2024-11-05,Wyoming,white,52,masculino,70141,doctor,atheism,true,3,republicano
806,2024-06-11,Maine,white,96,masculino,158768,high school,other,false,1,republicano
268,2024-03-17,South Dakota,black,34,masculino,143021,undergraduate,atheism,true,4,democrata
331,2024-03-08,Vermont,white,34,femenino,189011,high school,atheism,false,0,democrata
892,2024-05-25,Montana,white,95,femenino,116955,masters,christianism,false,4,democrata
1456,2024-09-15,South Dakota,asian,41,femenino,99609,masters,christianism,false,5,democrata
372,2024-03-12,Montana,black,24,femenino,185848,doctor,other,true,0,democrata
1906,2024-11-05,Texas,illegal,66,masculino,66238,masters,christianism,true,4,republicano
964,2024-05-25,Oklahoma,hispanic,44,femenino,133831,undergraduate,christianism,false,1,republicano
753,2024-06-04,New Jersey,hispanic,45,femenino,56902,high school,other,true,2,republicano
1894,2024-11-04,Mississippi,illegal,78,masculino,124160,high school,christianism,true,5,republicano
1333,2024-08-29,Montana,asian,53,masculino,132966,masters,hinduism,false,1,republicano
1286,2024-09-06,Wyoming,white,36,masculino,89084,undergraduate,judaism,false,0,republicano
1924,2024-11-04,Maine,illegal,70,masculino,200951,doctor,other,false,1,democrata
1810,2024-11-04,Kansas,hispanic,53,masculino,163594,masters,other,true,3,republicano
1771,2024-11-04,Maryland,indian,51,masculino,67128,doctor,judaism,true,1,democrata
922,2024-05-15,Delaware,white,19,femenino,118947,doctor,other,false,3,democrata
436,2024-02-28,West Virginia,hispanic,50,masculino,209708,high school,christianism,true,2,republicano
1310,2024-08-21,South Carolina,hispanic,61,masculino,41486,graduate,judaism,true,4,republicano
921,2024-05-21,Maryland,white,69,femenino,162914,undergraduate,christianism,true,2,democrata
1923,2024-11-04,Louisiana,black,57,masculino,158939,doctor,islam,true,3,republicano
397,2024-02-20,Hawaii,indian,32,masculino,198203,masters,other,false,5,democrata
1438,2024-08-30,Montana,illegal,66,femenino,96975,doctor,christianism,true,4,democrata
1399,2024-08-17,Tennessee,white,49,femenino,193352,masters,christianism,false,1,republicano
421,2024-02-18,Nebraska,white,44,masculino,202275,doctor,christianism,false,4,republicano
882,2024-06-13,New Mexico,white,52,femenino,88771,graduate,christianism,false,1,republicano
1884,2024-11-04,California,hispanic,95,masculino,65948,masters,judaism,false,2,democrata
1811,2024-11-04,New Hampshire,hispanic,63,masculino,95934,graduate,islam,false,5,republicano
1490,2024-08-26,Kentucky,white,76,femenino,131205,undergraduate,hinduism,false,4,republicano
341,2024-03-27,New Hampshire,hispanic,54,masculino,44396,high school,hinduism,true,2,republicano
1326,2024-09-19,Mississippi,white,73,femenino,132931,masters,atheism,false,0,republicano
1439,2024-09-16,North Carolina,hispanic,52,femenino,72801,masters,other,false,0,democrata
995,2024-05-24,Virginia,white,64,femenino,57035,doctor,christianism,true,5,democrata
848,2024-06-16,Montana,hispanic,22,femenino,79184,masters,christianism,false,2,democrata
1422,2024-09-13,South Dakota,hispanic,18,masculino,223612,undergraduate,judaism,true,3,democrata
420,2024-03-07,Alaska,indian,19,femenino,129940,undergraduate,christianism,false,1,democrata
1997,2024-11-04,Hawaii,white,70,masculino,237698,graduate,hinduism,true,3,republicano
437,2024-03-02,Missouri,asian,43,masculino,185458,doctor,atheism,true,4,republicano
1383,2024-08-30,South Dakota,black,38,femenino,88356,graduate,christianism,false,3,democrata
1835,2024-11-05,Georgia,indian,41,masculino,206344,graduate,atheism,false,5,republicano
833,2024-05-27,New Mexico,hispanic,53,masculino,132712,masters,christianism,false,1,republicano
1990,2024-11-04,Kansas,asian,77,masculino,82525,doctor,judaism,true,3,republicano
1392,2024-09-04,Wyoming,illegal,67,masculino,33446,high school,atheism,true,2,republicano
1826,2024-11-05,Tennessee,hispanic,36,masculino,232243,doctor,christianism,false,0,republicano
824,2024-05-22,Louisiana,hispanic,38,femenino,61131,masters,christianism,false,5,republicano
1496,2024-09-07,Virginia,indian,65,femenino,195490,doctor,atheism,false,1,democrata
339,2024-03-05,Alaska,asian,43,femenino,76761,undergraduate,atheism,true,1,democrata
390,2024-03-13,Kansas,illegal,31,femenino,71117,masters,christianism,true,4,democrata
793,2024-06-18,Missouri,hispanic,26,masculino,191711,high school,other,true,3,republicano
1981,2024-11-04,Connecticut,hispanic,80,masculino,108067,undergraduate,islam,false,2,republicano
1423,2024-09-12,New Hampshire,asian,58,femenino,141338,masters,judaism,true,5,democrata
1939,2024-11-05,Mississippi,indian,44,masculino,91119,graduate,christianism,true,5,republicano
849,2024-06-11,Illinois,hispanic,27,masculino,71785,doctor,christianism,true,2,democrata
1795,2024-11-05,Washington,asian,85,masculino,67580,doctor,atheism,true,3,democrata
1325,2024-08-28,North Dakota,white,82,femenino,184860,undergraduate,judaism,true,1,republicano
323,2024-03-02,Indiana,illegal,32,masculino,242090,graduate,islam,false,4,democrata
348,2024-03-04,New Jersey,asian,43,masculino,30993,graduate,judaism,true,3,republicano
937,2024-06-10,Kansas,hispanic,78,masculino,143743,undergraduate,christianism,true,5,republicano
428,2024-03-21,New Jersey,illegal,52,femenino,53720,doctor,atheism,true,4,democrata
1932,2024-11-04,Nebraska,black,55,masculino,197166,masters,judaism,true,0,democrata
761,2024-06-19,Washington,white,51,masculino,89402,doctor,christianism,true,3,republicano
930,2024-06-23,Washington,hispanic,20,masculino,204529,doctor,christianism,true,0,democrata
1763,2024-11-04,Connecticut,white,79,masculino,57219,high school,other,false,3,republicano
259,2024-03-09,California,hispanic,24,masculino,200372,masters,christianism,false,0,democrata
1447,2024-08-13,Oklahoma,indian,72,femenino,159705,undergraduate,other,true,1,republicano
293,2024-03-11,New Jersey,black,18,masculino,159567,doctor,hinduism,true,0,democrata
389,2024-02-19,Utah,illegal,26,femenino,63582,masters,hinduism,true,5,democrata
462,2024-03-26,Minnesota,illegal,33,femenino,43160,masters,atheism,true,2,democrata
1915,2024-11-05,Rhode Island,hispanic,76,masculino,153476,high school,atheism,false,1,republicano
1893,2024-11-04,Wyoming,white,30,masculino,89154,graduate,hinduism,true,4,republicano
913,2024-05-31,Utah,hispanic,55,femenino,79370,masters,other,true,4,democrata
1481,2024-08-11,Arkansas,hispanic,91,femenino,51970,undergraduate,christianism,true,4,republicano
874,2024-06-13,Maine,hispanic,34,femenino,117421,high school,other,true,2,democrata
1301,2024-08-14,South Carolina,illegal,45,femenino,42529,undergraduate,judaism,true,3,republicano
332,2024-02-27,Vermont,asian,49,masculino,127581,undergraduate,islam,false,2,republicano
1262,2024-08-08,South Carolina,indian,57,femenino,100671,undergraduate,hinduism,false,1,republicano
1948,2024-11-04,South Dakota,hispanic,60,masculino,229366,undergraduate,hinduism,false,5,republicano
946,2024-06-10,West Virginia,white,67,femenino,201896,doctor,other,false,0,democrata
412,2024-03-14,Washington,indian,24,femenino,99693,masters,christianism,true,1,democrata
1876,2024-11-05,Arizona,white,84,masculino,228574,masters,hinduism,false,5,republicano
1295,2024-09-15,Florida,asian,83,masculino,194385,masters,christianism,false,1,republicano
1334,2024-09-19,Florida,indian,72,masculino,42421,doctor,christianism,true,1,republicano
891,2024-06-04,West Virginia,hispanic,28,femenino,34049,high school,christianism,true,3,democrata
987,2024-05-15,Mississippi,white,71,femenino,232842,high school,other,true,3,republicano
1989,2024-11-04,Indiana,hispanic,36,masculino,217285,masters,christianism,false,5,republicano
1780,2024-11-05,South Dakota,hispanic,36,masculino,57305,masters,atheism,true,3,republicano
1375,2024-08-10,Utah,hispanic,33,femenino,173146,undergraduate,christianism,true,2,democrata
445,2024-03-02,California,white,33,femenino,67705,graduate,hinduism,true,5,democrata
1414,2024-08-28,Arizona,black,51,masculino,43698,graduate,islam,true,1,republicano
495,2024-03-13,New Hampshire,asian,10,femenino,82028,graduate,other,true,0,democrata
356,2024-03-20,California,illegal,16,masculino,212408,high school,hinduism,false,2,democrata
1358,2024-08-20,Wyoming,white,67,femenino,86604,high school,hinduism,false,4,republicano
1497,2024-09-10,Virginia,indian,44,masculino,68946,high school,islam,true,0,republicano
1860,2024-11-05,South Dakota,indian,52,masculino,94939,high school,atheism,true,4,republicano
980,2024-05-20,Georgia,hispanic,90,masculino,41251,graduate,other,false,1,republicano
1982,2024-11-05,South Carolina,black,67,masculino,155447,undergraduate,islam,false,3,republicano
794,2024-06-19,Arizona,hispanic,96,femenino,227383,high school,christianism,true,0,republicano
841,2024-06-02,New York,hispanic,72,masculino,242706,graduate,other,false,0,republicano
486,2024-03-03,Ohio,hispanic,41,femenino,182903,high school,christianism,true,5,republicano
1818,2024-11-04,Indiana,black,58,masculino,116166,graduate,other,false,0,republicano
1488,2024-08-24,Wisconsin,indian,48,masculino,199998,graduate,other,false,0,republicano
1796,2024-11-04,Montana,asian,56,masculino,219553,doctor,christianism,false,1,republicano
971,2024-05-25,Florida,hispanic,25,femenino,155719,undergraduate,other,true,0,democrata
469,2024-03-21,Massachusetts,black,46,femenino,126189,graduate,judaism,false,2,democrata
1973,2024-11-04,Tennessee,indian,71,masculino,116554,undergraduate,hinduism,false,2,republicano
816,2024-05-21,Florida,hispanic,26,masculino,39510,undergraduate,christianism,true,0,republicano
1843,2024-11-04,Arkansas,hispanic,66,masculino,39799,undergraduate,atheism,true,0,republicano
382,2024-02-15,Virginia,white,18,femenino,234006,undergraduate,islam,false,2,democrata
785,2024-05-29,Texas,white,66,masculino,133496,doctor,other,true,2,republicano
1998,2024-11-04,Oklahoma,white,69,masculino,35231,doctor,islam,false,4,republicano
1431,2024-09-04,Montana,indian,55,masculino,191593,doctor,atheism,false,4,democrata
857,2024-05-25,Michigan,hispanic,91,femenino,81552,high school,christianism,false,0,republicano
929,2024-05-15,Tennessee,white,56,masculino,90242,high school,christianism,false,5,republicano
1859,2024-11-04,New Mexico,asian,84,masculino,166015,undergraduate,islam,false,1,republicano
996,2024-05-18,Maryland,white,27,femenino,75426,masters,other,true,0,democrata
252,2024-03-15,Rhode Island,asian,34,masculino,246027,graduate,islam,true,2,republicano
1384,2024-08-11,Georgia,illegal,30,femenino,69095,masters,islam,false,5,democrata
1787,2024-11-05,Missouri,indian,31,masculino,71196,graduate,other,true,0,democrata
1802,2024-11-05,North Dakota,black,51,masculino,202807,graduate,atheism,false,2,republicano
315,2024-02-26,West Virginia,illegal,43,femenino,146156,high school,islam,true,0,republicano
1472,2024-08-22,Florida,illegal,34,masculino,49579,high school,other,true,0,republicano
800,2024-05-21,Delaware,white,98,femenino,224506,doctor,christianism,true,3,democrata
1317,2024-09-03,West Virginia,hispanic,94,femenino,71187,masters,christianism,false,1,democrata
898,2024-05-31,Delaware,white,41,masculino,37621,doctor,other,false,2,republicano
905,2024-06-21,Indiana,hispanic,91,masculino,152101,masters,christianism,false,5,republicano
1455,2024-08-08,Missouri,illegal,45,femenino,139757,masters,atheism,true,5,democrata
1272,2024-08-20,Maine,white,78,femenino,146387,graduate,islam,false,5,republicano
1824,2024-11-04,Arizona,asian,60,masculino,178291,undergraduate,hinduism,true,4,republicano
1985,2024-11-05,South Dakota,white,65,masculino,198633,undergraduate,islam,true,2,republicano
1769,2024-11-04,Delaware,black,59,masculino,155154,masters,hinduism,true,4,democrata
1955,2024-11-04,Arkansas,asian,92,masculino,129590,masters,other,true,0,republicano
883,2024-06-11,Vermont,white,29,femenino,103906,undergraduate,other,true,0,democrata
1269,2024-08-29,Alabama,black,54,femenino,224760,doctor,hinduism,true,4,democrata
752,2024-06-08,New Jersey,white,62,femenino,134543,high school,other,false,5,republicano
935,2024-05-15,Mississippi,hispanic,81,masculino,48158,undergraduate,christianism,false,5,republicano
1340,2024-09-03,Ohio,white,54,masculino,173323,graduate,atheism,true,0,republicano
340,2024-03-20,Rhode Island,illegal,51,femenino,49650,masters,hinduism,true,0,democrata
285,2024-03-12,Missouri,indian,26,masculino,77621,undergraduate,judaism,true,5,democrata
1799,2024-11-04,Connecticut,white,48,masculino,104504,graduate,judaism,false,5,republicano
1870,2024-11-05,Arizona,indian,88,masculino,177584,graduate,other,false,3,republicano
405,2024-03-11,Washington,hispanic,39,femenino,145546,high school,hinduism,true,2,democrata
1337,2024-09-03,Idaho,black,31,masculino,145032,graduate,hinduism,false,2,republicano
968,2024-06-10,South Carolina,white,65,femenino,34613,doctor,other,true,4,republicano
1498,2024-08-14,Colorado,black,68,masculino,62801,graduate,other,false,1,republicano
820,2024-06-20,Iowa,hispanic,92,masculino,229950,high school,christianism,false,4,republicano
807,2024-05-13,Mississippi,white,52,femenino,102414,graduate,christianism,true,3,republicano
1887,2024-11-05,Texas,illegal,55,masculino,232364,graduate,christianism,false,4,republicano
1367,2024-08-20,Colorado,indian,63,femenino,213332,undergraduate,atheism,true,4,democrata
981,2024-06-04,Vermont,white,66,femenino,91471,undergraduate,other,false,1,democrata
1425,2024-09-06,Kentucky,black,31,femenino,41157,high school,atheism,true,1,democrata
1772,2024-11-05,Georgia,indian,37,masculino,224735,masters,other,false,5,democrata
850,2024-05-15,New Jersey,hispanic,79,masculino,48565,undergraduate,other,true,0,republicano
448,2024-02-29,Colorado,illegal,20,femenino,226710,high school,other,true,4,democrata
795,2024-06-12,Wisconsin,hispanic,21,masculino,112931,doctor,other,true,3,democrata
837,2024-06-11,Arizona,hispanic,62,femenino,68740,high school,christianism,true,0,republicano
998,2024-06-07,Utah,hispanic,78,masculino,200053,masters,christianism,false,1,republicano
295,2024-03-09,Indiana,black,30,femenino,247408,high school,other,false,3,democrata
481,2024-03-05,Alaska,hispanic,49,masculino,175690,graduate,islam,false,1,republicano
373,2024-03-01,Vermont,indian,32,masculino,55232,doctor,atheism,true,0,democrata
925,2024-06-13,Hawaii,white,26,masculino,42580,high school,christianism,false,1,republicano
478,2024-03-16,Indiana,indian,43,femenino,44512,high school,other,false,2,republicano
317,2024-03-17,West Virginia,black,10,masculino,38310,masters,atheism,false,3,democrata
817,2024-05-17,Tennessee,hispanic,60,femenino,42436,masters,christianism,false,5,republicano
1782,2024-11-04,Tennessee,hispanic,78,masculino,49916,undergraduate,atheism,false,1,republicano
978,2024-06-07,Arizona,hispanic,66,femenino,229494,high school,other,true,0,republicano
1890,2024-11-04,Kansas,hispanic,64,masculino,235638,graduate,christianism,true,5,republicano
1965,2024-11-05,Oklahoma,black,44,masculino,116100,undergraduate,christianism,false,4,republicano
1857,2024-11-05,Washington,black,55,masculino,135119,doctor,islam,true,4,democrata
1804,2024-11-04,Florida,asian,86,masculino,135506,masters,judaism,true,3,republicano
1357,2024-08-24,Colorado,hispanic,77,masculino,69852,graduate,judaism,true,2,republicano
1435,2024-08-30,Missouri,hispanic,25,masculino,117828,undergraduate,hinduism,true,3,democrata
310,2024-03-27,Kansas,black,13,femenino,106418,undergraduate,christianism,false,3,democrata
1370,2024-08-24,Florida,illegal,30,masculino,33978,doctor,hinduism,false,2,democrata
840,2024-06-20,Michigan,hispanic,31,masculino,54519,masters,other,true,5,democrata
471,2024-03-05,North Carolina,white,34,femenino,111652,masters,other,false,4,democrata
915,2024-06-12,Wyoming,white,97,masculino,241660,graduate,christianism,false,1,republicano
307,2024-03-28,Massachusetts,illegal,54,femenino,83874,high school,christianism,true,5,democrata
1445,2024-09-18,New Hampshire,white,45,masculino,82764,masters,other,true,5,republicano
1792,2024-11-04,Wyoming,indian,52,masculino,217865,high school,atheism,false,5,republicano
1779,2024-11-04,Oregon,asian,48,masculino,113289,graduate,christianism,false,3,republicano
383,2024-02-29,Iowa,indian,48,femenino,157774,doctor,christianism,true,1,democrata
320,2024-02-14,Washington,illegal,49,femenino,160975,undergraduate,atheism,false,2,democrata
1360,2024-09-17,Oklahoma,illegal,44,masculino,174797,high school,atheism,false,1,republicano
1880,2024-11-04,South Dakota,illegal,97,masculino,166260,graduate,hinduism,false,1,republicano
468,2024-03-07,Nevada,hispanic,39,masculino,213410,high school,atheism,false,2,republicano
1867,2024-11-04,New Hampshire,hispanic,64,masculino,234886,doctor,judaism,false,4,republicano
1259,2024-08-31,Texas,white,34,masculino,244416,undergraduate,hinduism,true,4,republicano
830,2024-05-14,Wyoming,white,86,masculino,105967,graduate,christianism,false,5,republicano
1877,2024-11-05,New Mexico,white,83,masculino,158632,undergraduate,atheism,false,3,republicano
991,2024-05-25,North Carolina,hispanic,93,femenino,124536,masters,christianism,false,2,democrata
928,2024-05-18,West Virginia,hispanic,72,masculino,179898,high school,other,true,0,republicano
1347,2024-08-17,New Mexico,black,82,masculino,80646,graduate,hinduism,false,1,republicano
458,2024-03-03,Connecticut,indian,49,masculino,189795,masters,christianism,false,2,democrata
988,2024-05-16,Pennsylvania,hispanic,92,masculino,148088,masters,christianism,false,0,republicano
